paper_id,doi,title,authors,year,journal,source_db,category,is_fraud,fraud_confidence,fraud_types,retraction_date,retraction_reason,pubpeer_url,stat_audit_score,figure_forensics_score,methodology_score,citation_score,reproducibility_score,novelty_score,grim_score,sprite_score,granularity_score,pcurve_score,effect_size_score,retraction_score,cartel_score,llm_score,overall_risk_score,abstract_text,full_text_path,field_of_study,labeling_method,labeled_by,notes
SPB-0075,10.1038/s41598-025-86575-x,Rechallenge therapy versus tyrosine kinase inhibitor (TKI) for advanced metastatic colorectal cancer: a retrospective study.,"Liu Chenming, Chen Jintao, Liu Yuxing",2025,Scientific reports,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Currently, the standard third-line treatment options for advanced metastatic colorectal cancer (mCRC) include regorafenib, fruquintinib, and trifluridine/tipiracil (TAS-102), but these drugs have limited clinical efficacy. This study aims to evaluate the efficacy and survival outcomes of tyrosine kinase inhibitor (TKI) versus chemotherapy rechallenge in third-line treatment for advanced mCRC patients. From January 2019 to December 2022, 107 patients met the inclusion criteria. After 1:1 matching, there were 34 patients in both the TKI and rechallenge groups. Cox regression analysis was performed to identify independent predictive factors. The result indicated that Eastern Cooperative Oncology Group (ECOG) score of 0-1 (hazard ratio [HR] = 0.03, 95% confidence interval [CI]: 0.01-0.17; P < 0.001) and chemotherapy rechallenge (HR = 0.43, 95% CI: 0.23-0.79; P = 0.007) were independent protective factors for overall survival (OS). Patient-Generated Subjective Global Assessment (PG-SGA) sco",,,auto_pubmed,scipeerai_collector_v1,pmid:39905022
SPB-0076,10.1038/s41598-025-87556-w,Identification of novel IL17-related genes as prognostic and therapeutic biomarkers of psoriasis using comprehensive bioinformatics analysis and machine learning.,"He Xingling, Huang Jingjing, Ma Hanying, Ma Zhujun, Huang Changzheng, et al.",2025,Scientific reports,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Psoriasis is a common chronic skin disorder with a polygenic background. It is widely acknowledged that Th17/IL-17A axis plays a key role in the pathogenesis of psoriasis. However, numerous regulatory genes upstream of the pathway remain undiscovered, creating a knowledge gap in our understanding of the genetic aspects of the Th17/IL-17A axis. In this study, we employed machine learning algorithms to identify three target genes associated with psoriasis: CCR7, IL2RG, and PLEK. The validation of these genes was carried out in specimens from psoriatic patients. In vivo, investigations assessed the relationship between these three genes and IL-17A-related inflammation and their connection to psoriatic phenotypes. To further confirm the significance of the newly discovered gene, PLEK, we performed experiments involving the blockade of its expression. Our bioinformatics analysis revealed three novel genes closely linked to psoriasis: CCR7, IL2RG, and PLEK. These genes exhibited upregulated ",,,auto_pubmed,scipeerai_collector_v1,pmid:40175394
SPB-0077,10.1530/EC-25-0723,RETRACTION: Comparative efficacy of semaglutide versus liraglutide on weight loss and glycaemic control.,"Ullah Hashmat, Khan Zahid Ullah, Wazir Asif, Khan Usman, Rehman Anees Ur, et al.",2026,Endocrine connections,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,,,,auto_pubmed,scipeerai_collector_v1,pmid:41532579
SPB-0078,10.1371/journal.pone.0321032,RETRACTED: Cardiovascular and mortality outcomes of DPP-4 inhibitors vs. sulfonylureas as metformin add-on therapy in patients with type 2 diabetes: A systematic review and meta-analysis.,"Hasan Refli, Chugaeva Uliana Y, Mohammadian Mahdi, Zamanifard Somayeh, Mohammadian-Hafshejani Abdollah",2025,PloS one,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Type 2 diabetes significantly increase the risk of cardiovascular disease and mortality. This systematic review and meta-analysis compared cardiovascular and mortality outcomes in type 2 diabetes patients receiving dipeptidyl peptidase-4 inhibitors (DPP-4is) plus metformin versus sulfonylureas (SUs) plus metformin as add-on therapy. PubMed, Web of Science, Cochrane Central Register of Controlled Trials, Embase, Google Scholar, and Scopus were searched through January 1, 2025, for studies comparing DPP-4is plus metformin versus SUs plus metformin in type 2 diabetes patients. Outcomes of interest were major adverse cardiovascular events and all-cause mortality. Heterogeneity was assessed using Cochran's Q test and I2 statistic. Publication bias was evaluated with Begg's and Egger's tests. Study quality was assessed with the Jadad scale (for randomized controlled trials) and the Newcastle-Ottawa Scale (for observational studies). Twenty-seven studies (2012-2024), encompassing 1,505,821 pa",,,auto_pubmed,scipeerai_collector_v1,pmid:40323973
SPB-0079,10.1186/s13018-025-05600-x,Shoulder range of motion and strength in beach tennis athletes compared to volleyball and tennis players: implications for injury risk and performance.,"Ramos Ana Paula, Secchi Leonardo Luiz Barretti, Migliorini Filippo, Maffulli Nicola, Okubo Rodrigo",2025,Journal of orthopaedic surgery and research,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Beach tennis (BT) combines elements of tennis, volleyball, and badminton, attracting a diverse global following. Despite its popularity, research on its link to shoulder injuries remains limited. This study investigates shoulder characteristics among BT athletes, volleyball players, and tennis athletes to identify potential differences and inform injury prevention strategies. A cross-sectional analysis was performed to assess shoulder range of motion (ROM) and rotator cuff strength in 65 athletes using an online questionnaire and biomechanical assessments. Volleyball players demonstrated superior shoulder ROM compared to tennis and BT athletes, while tennis players exhibited a greater difference in internal rotation between sides. Additionally, volleyball athletes displayed greater external rotation strength on the dominant side than tennis players, with BT athletes also exhibiting significant strength advantages. These findings emphasise the distinct demands of BT and highlight the ne",,,auto_pubmed,scipeerai_collector_v1,pmid:40269929
SPB-0080,10.1159/000546077,"Oral Drospirenone/Estetrol as Rapid and Random Start Endometrial Preparation before Office Hysteroscopic Polypectomy: A Multicenter, Prospective, Randomized Controlled Trial.","Etrusco Andrea, Agrifoglio Vittorio, Chiantera Vito, Russo Giuseppe, Golia D Apos Augè Tullio, et al.",2026,Gynecologic and obstetric investigation,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Endometrial preparation provides significant surgical benefits prior to hysteroscopic procedures. However, there is still no consensus on the optimal presurgical protocol. Although there is evidence on rapid preparation, there are currently no studies on rapid endometrial preparation using combined oral contraceptives initiated at a ""random"" time in the menstrual cycle. The aim of the present trial was to evaluate the use of oral drospirenone/estetrol in random start rapid preparation of endometrium before office hysteroscopic polypectomy. In this multicenter, prospective, randomized controlled trial, 80 women scheduled for polypectomy were randomly assigned to intervention (n = 40) or control (n = 40) groups. The intervention group received oral drospirenone/estetrol (3 mg/14.2 mg/day) for 14 days, starting at any menstrual cycle point (random start). Controls underwent polypectomy on cycle days 8-11 without any prior pharmacological intervention. Pre- and post-procedure, endometrial ",,,auto_pubmed,scipeerai_collector_v1,pmid:40319875
SPB-0081,10.1002/bcp.70249,Effects of different antihypertensive drug classes on central and ambulatory blood pressure in resistant hypertension: A randomized clinical trial.,"Yugar-Toledo Juan Carlos, Minari Tatiana Palotta, de Mello Priscilla Galisteu, do Espirito Santo Cestario Elizabeth, de Azevedo Rubio Tatiane, et al.",2026,British journal of clinical pharmacology,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"This study compares sequential nephron blockade (SNB) and renin-angiotensin system sequential blockade (RASSB) in patients with resistant hypertension (RHTN), evaluating central systolic pressure, arterial stiffness, pulse pressure (PP) and ambulatory blood pressure monitoring (ABPM). Seventy-two RHTN patients were randomly assigned to SNB (n = 35, 22 females, 13 males) or RASSB (n = 37, 22 females, 15 males). SNB included multiple diuretics (furosemide, spironolactone, hydrochlorothiazide) to enhance natriuresis and counter intra-renal compensatory mechanisms. RASSB employed stepwise renin-angiotensin system blockade using lisinopril, bisoprolol and losartan, even in patients already on valsartan. Office blood pressure reductions were significant in both groups (P < 0.0001). SNB: systolic blood pressure (SBP) from 174.5 to 127.0 mmHg, diastolic blood pressure (DBP) from 105.3 to 78.11 mmHg. SBP from 178.4 to 134.4 mmHg, DBP from 102.7 to 77.33 mmHg. ABPM confirmed 24-h reductions (P <",,,auto_pubmed,scipeerai_collector_v1,pmid:40859651
SPB-0082,10.7759/cureus.75902,Outcomes of Direct-Acting Antivirals Versus Interferon-Based Therapy in Chronic Hepatitis C Infection.,"Chowdhury Ratna, Rashid Wardah, Singh Taranpreet, Rehman Abdur, Daterdiwala Nida F, et al.",2024,Cureus,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"This systematic review evaluates the outcomes of direct-acting antivirals (DAAs) compared to interferon-based therapies in patients with chronic hepatitis C infection. DAAs consistently demonstrate higher sustained virologic response (SVR) rates and better safety profiles across various patient populations, including those with cirrhosis and treatment-experienced individuals. The studies included highlight the superior efficacy of DAAs, with fewer adverse events such as anemia and fatigue, making them more tolerable and suitable for long-term treatment. These findings reinforce the clinical importance of DAAs as the standard of care for managing hepatitis C virus (HCV), particularly in special populations. Although interferon-based therapies remain relevant in resource-limited settings, this review emphasizes the need for broader access to DAAs to improve global health outcomes and reduce HCV-related morbidity and mortality.",,,auto_pubmed,scipeerai_collector_v1,pmid:39830527
SPB-0083,10.1002/fsn3.70424,"Causal Relationship Between Diet, Lipids, Immune Cells, and Chronic Fatigue Syndrome: A Two-Mediation Mendelian Randomization Study.","Li Jixu, Qin Qi, Zhu Yiran, Qian Yulu, Yin Jialu, et al.",2025,Food science & nutrition,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Chronic fatigue syndrome (CFS) is a disorder characterized by severe unexplained fatigue and is associated with various factors including infections, immune responses, genetics, and environmental influences. However, the underlying mechanisms and possible interventions for CFS remain unclear. We used a two-mediated MR method to investigate causal relationships between diet, lipid levels, immune cells, and CFS. Our findings suggest that certain lipids, specifically low-density cholesterol, apolipoprotein E, and apolipoprotein B, contribute to CFS development. Conversely, high-density lipoprotein cholesterol and apolipoprotein A1 may delay the onset of the syndrome. Additionally, we explored how lipids affect fatigue through immune cell mediation. Factors, such as hematopoietic stem cell absolute count, the percentage of CD3-natural killer lymphocytes, and IgD presence on IgD+ CD38+ B cells may mediate the causal pathway linking lipids to CFS. Furthermore, we examined the relationship be",,,auto_pubmed,scipeerai_collector_v1,pmid:40552329
SPB-0084,10.7759/cureus.83757,"The Impact of Sleep Deprivation on Brain Fog, Cognitive Decline, and Cardiovascular Risk in Young Adults.","Younas Aimen, Vayolipoyil Sarath, Raghib Shaheera, Bano Sher, Wandala Abali, et al.",2025,Cureus,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Introduction Sleep deprivation is an escalating public health concern among young adults, as it impairs cognitive function and increases the risk of cardiovascular disease (CVD). Existing studies have linked chronic sleep deficiencies to mental confusion, reduced cognitive performance, and early signs of cognitive decline. Research also indicates that inadequate sleep contributes to metabolic dysregulation and autonomic system instability, both of which elevate cardiovascular risk. However, the overall effects of sleep deprivation on cognitive function and cardiovascular markers in young adults require further exploration. This study aims to examine the relationship between sleep deprivation, brain fog, early cognitive decline, and cardiovascular risk factors in this population. Methods This cross-sectional study involved 300 participants aged 18-30 from Pakistan and various other countries. Participants were selected using non-probability purposive sampling. Data were collected using ",,,auto_pubmed,scipeerai_collector_v1,pmid:40486440
SPB-0085,10.1038/s41598-025-97826-2,Minimally invasive robotic ureteral reconstruction using endoscopic submucosal dissection harvested colorectal mucosa graft for ureteral stricture.,"Nie Haihang, Yu Yali, Chen Xiubing, Zhou Jingkai, Li Xianglin, et al.",2025,Scientific reports,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"To evaluate the feasibility and safety of using colorectal mucosal grafts (CMG) harvested via endoscopic submucosal dissection (ESD) for ureteral reconstruction in patients with ureteral stricture. Eight patients with ureteral stricture underwent robotic ureteral reconstruction using CMG harvested by ESD. Preoperative assessments included clinical history, physical examination, and various imaging studies. The ESD procedure was performed with standard precautions to obtain sufficient graft material. Postoperative follow-up involved endoscopic examinations and retrograde pyelograms to assess colorectal complication and ureteral patency. The average age of patients was 44 years, and the median BMI was 24.6 kg/m². The causes of stricture included ureteral stones, urinary tract infections, and ureteral polyps. The median stricture length was 3.5 cm. The average size of the harvested CMG was 4 × 2.4 cm. The success rate of the grafting procedure was 100%, with no gastrointestinal complicati",,,auto_pubmed,scipeerai_collector_v1,pmid:40216947
SPB-0086,10.1177/07067437241307902,WITHDRAWN-Administrative Duplicate Publication: Substance Use and Concurrent Disorders: Current Context and the Need for Treatment Integration.,"Hendershot Christian S, Le Foll Bernard",2025,Canadian journal of psychiatry. Revue canadienne de psychiatrie,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,,,,auto_pubmed,scipeerai_collector_v1,pmid:39763227
SPB-0087,10.1016/j.bbrc.2025.151568,The regulatory roles of plant miRNAs in biotic stress responses.,"Jiang Jia, Zhang Yu, Liu Jing, Zhang Hongyan, Wang Tian",2025,Biochemical and biophysical research communications,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Throughout their life cycle, plants are inevitably confronted with various challenges imposed by adverse environmental conditions, including both biotic and abiotic stresses. To adapt to these environmental fluctuations, plants have evolved a highly efficient regulatory mechanism, in which microRNAs (miRNAs) play pivotal roles. miRNAs are a class of 20-24 nucleotide non-coding RNAs generated from MIR genes, which regulate gene expression at the post-transcriptional level through mRNA degradation or translational repression. Over the past decades, accumulating evidence has demonstrated that miRNAs serve as master regulators in plant responses to biotic stresses, such as those caused by bacteria, fungi, oomycetes, viruses, nematodes, and insects. In this review, we summarize recent advances in miRNA biogenesis and highlight the regulatory roles of plant miRNAs in biotic stress tolerance. Additionally, we discuss future directions of miRNA research.",,,auto_pubmed,scipeerai_collector_v1,pmid:40043612
SPB-0088,10.1142/S0192415X25500831,Therapeutic Prospects of Ursolic Acid in Colorectal Cancer: Modulation of the Wnt/β-Catenin Signaling Pathway and Gut Microbiota Composition.,"Zhao Hui, Jin Miaoxin, Qiao Jingyi, Tian Shuo, Cao Lihua, et al.",2025,The American journal of Chinese medicine,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"This investigation is designed to delineate the antineoplastic properties of ursolic acid against colorectal cancer and to elucidate underlying molecular mechanisms, including its influence on gut microbiota homeostasis as assessed by alpha/beta diversity and functional profiling. The study initially treated HCT116 and SW480 colorectal cancer cell lines with ursolic acid at concentrations ranging from 0 to 90 μM to evaluate its impact on cell proliferation. Building on this, the researchers re-exposed the colorectal cancer cells to ursolic acid at 5 μM, 10 μM, and 20 μM for 24[Formula: see text]h to comprehensively assess its effects on key cellular processes such as migration, colony formation, apoptosis, and cell cycle regulation. Additionally, the same concentrations (5 μM, 10 μM, and 20 μM) were used to re-expose the cells for 24[Formula: see text]h to evaluate the modulation of the Wnt/β-catenin signaling pathway by ursolic acid. In the in vivo experiments, based on previously pub",,,auto_pubmed,scipeerai_collector_v1,pmid:40884804
SPB-0089,10.7759/cureus.80817,Efficacy and Safety of Peptide Receptor Radionuclide Therapy for the Treatment of Pancreatic Neuroendocrine Tumors: A Systematic Review and Meta-Analysis of Comparative Studies.,"Zhao Jun, Pei Xiaxia, Li Yumin",2025,Cureus,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Peptide receptor radionuclide therapy (PRRT) showed promising potential in the management of patients with pancreatic neuroendocrine tumors (pNETs). However, there is still a lack of evidence on its relative efficacy and safety compared with other treatment options. This review aims to synthesize the existing evidence on the efficacy and safety of PRRT for pNETs compared to different treatments. An electronic search was conducted from inception to May 2024. Comparative studies, including randomized controlled trials (RCTs), cohort studies, and case-control studies, that focused on the use of PRRT for treating pNETs were included. Efficacy outcomes included disease control rate (DCR), complete response (CR), partial response (PR), stable disease (SD), progression-free survival (PFS), and overall survival (OS). Safety outcomes were grade 3-4 hematological and renal toxicity and adverse events (AEs). Nine studies met the inclusive criteria. Among them, only one (11.1%) study was an RCT. M",,,auto_pubmed,scipeerai_collector_v1,pmid:40190903
SPB-0090,10.1016/j.urology.2025.05.003,Association Between Kidney Stones and Subsequent Risk of Upper Tract Urothelial Carcinoma: A Systematic Review and Meta-Analysis.,"Bhojani Naeem, Chen Kelven W, Miller Larry E, Bhattacharyya Samir, Chew Ben H, et al.",2025,Urology,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"To evaluate the association between a history of kidney stones and the subsequent risk of upper tract urothelial carcinoma (UTUC). We systematically searched Medline and Embase for observational studies reporting risk estimates of UTUC in adults with versus without a history of kidney stones. A random-effects meta-analysis was performed to calculate the pooled risk ratio (RR) with 95% confidence interval. The influence of individual studies on meta-analysis estimates was assessed by sequentially removing one study at a time from the meta-analysis. Seven studies (four cohort, three case-control) comprising 391,998 subjects were included in the meta-analysis. A history of kidney stones was associated with a significantly higher risk of developing UTUC (RR = 2.42; 95% confidence interval: 1.72, 3.41; P <.001; I<sup>2</sup> = 85%). The one-study removed sensitivity analysis demonstrated that no single study significantly influenced the meta-analysis results, with the RR ranging from 2.18 t",,,auto_pubmed,scipeerai_collector_v1,pmid:40349787
SPB-0091,10.1016/j.ijbiomac.2025.141683,The role of cyclin dependent kinase molecules in the pathogenesis and immune cell infiltration of TNBC in silicosis: Based on core stem cell related genes TPX2 and CCNA2.,"Zhou Yu, Zeng Huifang, Ye Li, Wang Jin, Feng Guangqing, et al.",2025,International journal of biological macromolecules,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Silicosis is a pulmonary fibrotic disease caused by long-term inhalation of silica dust. CDKs regulate the process of cell cycle by binding with cyclin. This study revealed the role of cyclin-dependent kinase molecules in the pathogenesis of TNBC in silicosis and analyzed its influence on immune cell infiltration. By retrospective analysis of clinical samples from silicosis patients and TNBC patients, we evaluated the expression level of CDKs molecules. Then, the effect of silica dust exposure on breast cancer cell cycle was simulated using in vitro cell culture technology, and the expression changes of TPX2 and CCNA2 genes were observed. Immunohistochemical techniques were used to detect the infiltration of immune cells in silicosis and TNBC tissue samples, and to analyze its correlation with the expression of CDKs. The findings from the conducted research indicated that there was a significant elevation in the expression levels of cyclin-dependent kinases, or CDKs, in patients diagno",,,auto_pubmed,scipeerai_collector_v1,pmid:40037461
SPB-0092,10.3389/fendo.2025.1639261,Lang-chuang-ding restores bone homeostasis in systemic lupus erythematosus associated osteoporosis by targeting NF-κB signaling: a network pharmacology and experimental study.,"Luo Huan, Zhou Huiqing, Shen Shuchao, Zeng Lingfeng, Ruan Hongfeng",2025,Frontiers in endocrinology,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Systemic lupus erythematosus (SLE) is frequently associated with secondary osteoporosis (OP), substantially compromising patients' quality of life. Although Lang-chuang-ding (LCD), a traditional Chinese medicine formulation, has demonstrated efficacy in suppressing SLE progression, its therapeutic potential for SLE-associated OP remains uninvestigated. This study investigated the therapeutic effects and underlying pharmacological mechanisms of LCD on SLE-associated OP through in vivo experimental validation using MRL/lpr mouse model in conjunction with network pharmacology analysis. Our findings demonstrated that LCD significantly attenuated bone loss in the distal femur by improving bone morphometric parameters, including bone mineral density (BMD), trabecular number (Tb.N), and trabecular bone separation (Tb.Sp), while simultaneously suppressing osteoclast activity and promoting osteogenesis. Network pharmacological analysis identified 63 overlapping targets among LCD components, SLE",,,auto_pubmed,scipeerai_collector_v1,pmid:40810073
SPB-0093,10.1016/j.lfs.2025.123799,A novel approach to bladder dysfunction induced by bladder outlet obstruction: Low-intensity extracorporeal shock wave therapy promotes bladder regeneration.,"Wu Sheng-Tang, Juan Tai-Jui, Lu Jian-He, Chueh Kuang-Shun, Mao Jing-Wen, et al.",2025,Life sciences,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Bladder outlet obstruction (BOO) leads to bladder structural and functional changes, including elevated detrusor contractile pressure, detrusor hypertrophy, fibrosis, and impaired contractility. Currently, no effective therapeutic strategy for BOO-induced bladder dysfunction. This study investigated whether low-intensity extracorporeal shock wave therapy (LiESWT) could improve bladder function by promoting detrusor contractility, urothelial proliferation, angiogenesis, and neurogenesis in a rat model of partial BOO (PBOO). Male Sprague-Dawley rats were divided into sham and PBOO groups for 4 or 8 weeks, with or without LiESWT once or twice weekly for 4 weeks. Urodynamic function, bladder histology, and the molecular mechanism were assessed. Compared to sham group, PBOO rats displayed wall hypertrophy, overdistension, mucosal damage, interstitial fibrosis, and altered microvascular patterns. However, LiESWT improved bladder structure, contractility, urothelial proliferation, tight junct",,,auto_pubmed,scipeerai_collector_v1,pmid:40505832
SPB-0094,10.2807/1560-7917.ES.2026.31.2.2500993,"Moderate protection from vaccination against influenza A(H3N2) subclade K in Beijing, China, September to December 2025.","Shen Ying, Zhang Daitao, Feng Zhaomin, Ma Chunna, Shi Weixian, et al.",2026,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"During the early 2025/26 influenza season, influenza A(H3N2) subclade K rapidly predominated in Beijing, China. Using a test-negative design, we estimated influenza vaccine effectiveness (VE) among influenza-like illness outpatients tested between September and December 2025. Among 9,579 participants, sequencing of 316 randomly selected A(H3N2)-positive samples showed 84.8% were subclade K, and antigenic analysis of 65 viruses indicated antigenic divergence. Despite this, adjusted VE against laboratory-confirmed influenza was 41.3% (95% CI: 29.2 to 51.3), indicating moderate protection during this subclade K-dominated season.",,,auto_pubmed,scipeerai_collector_v1,pmid:41540926
SPB-0095,10.2147/IJWH.S542758,Research Progress and Clinical Implications of Generative Artificial Intelligence in Perinatal Health Care for Advanced Maternal Age Pregnant Women.,"Tang Shasha, Zhao Shihong",2025,International journal of women's health,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"To analyze the current application status, technical characteristics, and challenges of Generative Artificial Intelligence (Generative AI) in perinatal health care for advanced maternal age pregnant women and explore targeted optimization strategies. A systematic literature review was conducted by searching PubMed, Web of Science, CNKI, and Wanfang Data from January 2020 to April 2025. Studies were included if they focused on Generative AI applications in perinatal care for women aged ≥35 years; 78 eligible studies (42 Chinese, 36 international) were finally included, covering technical applications, clinical validation, and ethical governance. We summarized the applications of Generative AI in risk prediction, personalized management, and remote monitoring, and analyzed issues related to data governance, technical limitations, resource allocation, and ethical supervision. Generative AI improves healthcare efficiency by integrating multiple data sources for model construction, planning",,,auto_pubmed,scipeerai_collector_v1,pmid:40988772
SPB-0096,10.1210/endrev/bnaf001,Effects of Maternal Vitamin D Supplementation on Childhood Health.,"Svensson Nanna S, Volqvartz Tabia, Vestergaard Anna Louise, Vestergaard Esben T, Larsen Agnete, et al.",2026,Endocrine reviews,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Vitamin D deficiency during pregnancy is associated with an increased risk of health issues in the offspring. Accordingly, recent Endocrine Society guidelines strongly support supplementation in pregnancy, also underlining that without consensus on optimal maternal vitamin D levels, routine screening is currently irrelevant. Knowledge of organ-specific effects of vitamin D and its association with maternal vitamin D status may aid in optimizing vitamin D supplementation. This systematic review outlines the proposed next-generation effects of vitamin D supplementation ≥400 IU/d and explores whether such effects are attributed to a specific maternal vitamin D level obtained during pregnancy. A systematic literature search was conducted in PubMed and Embase according to the PRISMA guidelines, focusing on health outcomes from 10 days postpartum and beyond. Of the 2383 screened articles, 39 were included. In 11 of 16 studies, vitamin D supplementation reduced respiratory tract infections in",,,auto_pubmed,scipeerai_collector_v1,pmid:39834161
SPB-0097,10.1111/ans.70096,Enteral nutrition versus parenteral nutrition in the management of postoperative pancreatic fistula following pancreaticoduodenectomy: a prospective observational study.,"Kodali Rohith, Parasar Kunal, Anand Utpal, Anwar Saad, Saha Bijit, et al.",2025,ANZ journal of surgery,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Postoperative pancreatic fistula (POPF) presents a significant challenge to oral intake after pancreaticoduodenectomy (PD). Strategies such as enteral feeding via nasojejunal tube, feeding jejunostomy (FJ), and total parenteral nutrition (TPN) are commonly used to optimize postoperative nutrition. However, the routine use of FJ in PD remains controversial. This study assesses the effectiveness of enteral feeding versus TPN in the management of POPF. A prospective observational study was conducted on 100 patients undergoing classical PD at a tertiary care centre in eastern India between July 2019 and July 2024. Patients were randomly allocated to FJ and non-FJ groups in a 1:1 ratio. The primary endpoints were procedure-related complications (POPF, delayed gastric emptying (DGE), post-pancreatectomy haemorrhage, bile leak, Clavien-Dindo grade ≥ 3), hospital stay, additional costs and 30-day mortality in patients with clinically relevant POPF. Of the 100 patients, 50 underwent routine FJ ",,,auto_pubmed,scipeerai_collector_v1,pmid:40105276
