paper_id,doi,title,authors,year,journal,source_db,category,is_fraud,fraud_confidence,fraud_types,retraction_date,retraction_reason,pubpeer_url,stat_audit_score,figure_forensics_score,methodology_score,citation_score,reproducibility_score,novelty_score,grim_score,sprite_score,granularity_score,pcurve_score,effect_size_score,retraction_score,cartel_score,llm_score,overall_risk_score,abstract_text,full_text_path,field_of_study,labeling_method,labeled_by,notes
SPB-0044,10.1186/s12894-025-01725-7,Efficacy of lactoferrin in preventing recurrent urinary tract infections in pregnant Egyptian women: a randomized controlled trial.,"Shoukry Ahmed, ElKassar Yasser, Hezagirwa Michaella K, El-Said Rehab",2025,BMC urology,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Prevention of a very prevalent problem such as urinary tract infections (UTIs), is of utmost importance, particularly during pregnancy, in order to limit the irrational use of antibiotics. Lactoferrin (Lf) has proven in vivo and in vitro antibacterial actions, especially against Escherichia coli, which is the main causative organism of UTIs. The study question is, ""Does the administration of Lf to pregnant women with a history of RUTIs reduce the incidence of new episodes of UTIs during pregnancy?"". This was a randomized controlled study over 6 months that started from February 2024 to August 2024, conducted at the antenatal clinic of El-Shatby University Hospital, Alexandria, Egypt. The study included 220 pregnant women (14-24 weeks' gestation) who had experienced two or more UTI episodes in the previous six months. A negative urine culture right before enrollment was an inclusion criterion. Participants were randomly allocated into two groups; 110 women received a daily dose of 200 m",,,auto_pubmed,scipeerai_collector_v1,pmid:40264102
SPB-0045,10.1039/d5sc06542a,Photo-generated radical mediated molecular luminescence enhancement.,"Song Jinming, Zhang Fengling, He Zhenyi, Zhou Lei, Cao Jingyu, et al.",2025,Chemical science,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Achieving rapid modulation of molecular luminescence under external stimuli remains a significant challenge in organic luminescent materials. Herein, we present a radical-mediated approach to achieve dynamic fluorescence switching. A series of benzil derivatives (BS, BZ, BD, and BQ) exhibit rapid transitions from nearly non-luminescent states to highly fluorescent states under continuous ultraviolet (UV) irradiation in solution. Notably, the absolute photoluminescence quantum yield of BS solution increased 41-fold, from 1.26% to 51.09%, after 330 s of 365 nm UV exposure. Mechanistic investigations reveal that this unique luminescence enhancement originates from UV-induced generation of aromatic carbonyl radicals. In general, molecules in solution undergo photodegradation with increasing irradiation time, resulting in a decrease in luminescence intensity. In contrast, we report a molecule whose luminescence intensity increases with increasing irradiation time, which is very rare. This w",,,auto_pubmed,scipeerai_collector_v1,pmid:41221119
SPB-0046,10.1002/lary.32128,Functional but Not Structural Brain Changes After Olfactory Training in Women With COVID-19-Associated Olfactory Dysfunction.,"Li Zetian, Gebler Julia, Joshi Akshita, Xu Xinni, Thaploo Divesh, et al.",2025,The Laryngoscope,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Olfactory training (OT) is a recommended treatment for olfactory loss and has proven effective in clinical contexts, yet its effects on the central-nervous system remain unclear. This study aimed to investigate the functional and structural brain changes in patients with post-viral olfactory loss undergoing OT. Twenty patients with post-viral olfactory loss and 19 healthy controls underwent OT for 3 months. All participants were assessed using the Sniffin' Sticks test and magnetic resonance imaging (MRI). Voxel-based morphometry and olfactory bulb volumetry were performed on structural images. Presenting an unpleasant odor, n-butanol, in a canonical block design, functional MRI was performed using whole-brain and region of interest analyses. Patients with post-viral olfactory loss showed significant improvement following OT. Enhanced functional activations were observed in the orbitofrontal cortex and parahippocampus, while OT had little or no effects on brain structures. The present f",,,auto_pubmed,scipeerai_collector_v1,pmid:40152156
SPB-0047,10.1038/s41598-025-96274-2,BMP2 expression in oral squamous cell carcinoma and its effects on SCC9 cell biological behavior.,"Xing Fuao, Liu Yimin, Tian Faming, Hou Xiaoli, Lian Qiangqiang, et al.",2025,Scientific reports,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"This study examined bone morphogenetic protein 2 (BMP2) expression in oral squamous cell carcinoma (OSCC) and its effects on the biological behavior of OSCC cells, along with potential underlying mechanisms. BMP2 expression in OSCC was analyzed using mRNA data from The Cancer Genome Atlas and Genomics Expression Omnibus Database (GEO). SCC9 cells were transfected in vitro with small interfering RNA targeting BMP2 (si-BMP2), a negative control sequence (si-NC), BMP2 plasmid, or empty plasmid (vector). After transfection, Cell Counting Kit-8 assays, colony formation, scratch wound healing, Transwell, flow cytometry, quantitative reverse transcription polymerase chain reaction, and Western blot analyses were conducted to assess changes in SCC9 cell behavior in response to altered BMP2 expression and to explore relevant signaling pathways.BMP2 upregulation promoted SCC9 cell proliferation, migration, and invasion; inhibited apoptosis; and activated the Smad1/5 and p38 signaling pathways. C",,,auto_pubmed,scipeerai_collector_v1,pmid:40185978
SPB-0048,10.1016/j.lungcan.2025.108559,Antibody-drug conjugate components in association with the incidence of ADC-related interstitial lung disease: A systematic review and meta-analysis.,"Shao Tianyu, Yang Jiayao, Chen Jialu, Zhang Yao, Shou Liumei",2025,"Lung cancer (Amsterdam, Netherlands)",pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Antibody-drug conjugates (ADCs) have emerged as an innovative approach in cancer therapy. Although the incidence of ADC-related interstitial lung disease (ILD) is low, it remains a clinically significant and potentially fatal adverse event. This study focuses on evaluating the incidence of ADC-related ILD and examining how specific ADC components contribute to the risk of ILD. Five databases were conducted to identify clinical studies on ADC-related ILD published up to September 2024. The incidence of treatment-related adverse events was calculated by a random effects (RE) model. A total of 120 clinical studies involving 20,119 patients were included. The overall incidence of ADC-related ILD was 4.40 % (1215/20119) for all-grade and 2.35 % (603/20119) for grade ≥ 3 ILD. Among these, 2287 patients had hematologic tumors and 17,832 patients had solid tumors. Particularly, gastrointestinal cancers (12.81 %, 107/835), followed by lung cancer (9.70 %, 290/2991) were observed with a high inc",,,auto_pubmed,scipeerai_collector_v1,pmid:40311311
SPB-0049,10.1007/s11882-025-01235-4,Restoring the Sense of Smell: A Systematic Review and Meta-Analysis of Biologic Therapies for Chronic Rhinosinusitis with Nasal Polyps.,"Pedersen Christian K, Backer Vibeke, Tidemandsen Jens Even, Høj Simon, Høxbro Marie, et al.",2025,Current allergy and asthma reports,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Smell loss is among the most debilitating symptoms of chronic rhinosinusitis with nasal polyps (CRSwNP). We aimed to synthesize current evidence on the smell-restoring efficacy of biologics, focusing on outcomes measured by psychophysical tests. Biologics mark a paradigm shift in the management of refractory CRSwNP, offering targeted, effective and safe treatment options. However, their relative impact on psychophysical smell outcomes remains uncertain. With several biologics now approved and real-world evidence emerging, a comprehensive evaluation is needed. This is a systematic review and meta-analysis of 8 RCTs (n = 2,024) and an additional review of 20 cohorts (n = 1,685). Among RCTs, biologic treatment produced a moderate to large pooled improvement in psychophysical smell scores (standardized mean difference, [SMD] = 0.72 (95% CI 0.32-1.13), p = 0.0004). The effect differed between drugs (χ² = 23.95, p < 0.0002). Dupilumab showed the largest improvements across four RCTs (SMD = 1",,,auto_pubmed,scipeerai_collector_v1,pmid:41261303
SPB-0050,10.1111/sms.70119,The Copenhagen Adduction Exercise Effect on Sport Performance and Injury Prevention: A Systematic Review With Meta-Analysis.,"Quintana-Cepedal Marcos, de la Calle Omar, Diez-Solorzano Pedro, Sanchez-Martinez Beatriz, Crespo Irene, et al.",2025,Scandinavian journal of medicine & science in sports,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"The popularity of the Copenhagen Adduction Exercise (CAE) has risen in recent years. This review aims to evaluate the available evidence on the isolated use of the CAE for both performance enhancement and injury prevention. This systematic review included prospective interventional studies investigating the effect of the CAE on strength and conditioning and injury prevention outcomes. 15 studies were included, comprising randomized controlled trials (n = 4), cluster-randomized controlled trials (n = 6), and pre-post trials (n = 5). These studies assessed adduction and abduction strength, jump and sprint performance, core endurance, dynamic balance, adductor longus muscle thickness, and the seasonal prevalence of groin injuries. Meta-analyses of within-group changes and between-group comparisons were performed using standardized mean differences (SMDs) and relative risk (RR). The implementation of the CAE yielded large effect sizes for adduction (within-group SMD = 0.72, 95% CI = 0.41 t",,,auto_pubmed,scipeerai_collector_v1,pmid:40827942
SPB-0051,10.1136/bjsports-2024-109541,The forgotten DOMS: recognising delayed muscle soreness in hand rehabilitation.,Tedeschi Roberto,2025,British journal of sports medicine,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,,,,auto_pubmed,scipeerai_collector_v1,pmid:40389289
SPB-0052,10.1111/jocd.70291,The Use of Medium-Deep Peelings to Treat Melasma: A Case Series Study.,"Scardua Maria Tereza, Scardua Natália, Fernanda Ismail Maria, Junior Wilson Bambirra, Carpinteiro Inês Maria Candeias, et al.",2025,Journal of cosmetic dermatology,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"To evaluate the efficacy and safety of medium-deep chemical peels for melasma in a diverse population using quantitative and subjective methodologies for comprehensive outcome assessment. A case series of 42 melasma region treatments was conducted from March 2023 to December 2024. Treatments included 30% phenol with 0.8% croton oil or a two-step protocol of 30% glycolic acid followed by 35% trichloroacetic acid (TCA) with 0.7% croton oil. Quantitative pigmentation analysis utilized the weighted skin intensity (WSI) ratio via Fiji ImageJ software. A panel of 20 experts conducted subjective evaluations based on standardized photographs, rating pigmentation reduction, skin tone uniformity, and overall appearance. Statistical analyses included the Wilcoxon signed-rank test and heatmap visualizations. Quantitative analysis showed significant improvements in pigmentation, with mean WSI values increasing from 78.99 ± 19.58 (untreated) to 88.33 ± 22.05 (treated; Z = -5.495), p < 0.001). Heatma",,,auto_pubmed,scipeerai_collector_v1,pmid:40820687
SPB-0053,10.1016/j.jconrel.2025.02.054,Oxygen-supplying nanotherapeutics for bacterial septic arthritis via hypoxia-relief-enhanced antimicrobial and anti-inflammatory phototherapy.,"Jiang Huimei, Zhao Yifan, Lv Bai, Jiang Zijia, Cao Jie",2025,Journal of controlled release : official journal of the Controlled Release Society,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Bacterial septic arthritis, an inflammatory disease caused by bacterial infections, is often accompanied by the emergence of multidrug-resistant bacteria, making therapeutic treatment a formidable challenge. With the emergence of antibiotic resistance, research on antimicrobial photodynamic therapy (aPDT) has regained attention. However, insufficient singlet oxygen production due to the hypoxia in the infection microenvironment is recognized as a key limiting the efficacy of aPDT. Hence, in this study, we designed a bacteria-targeted liposomal nanoplatform (MCPL) to alleviate hypoxia in the infectious microenvironment and enhance aPDT for bacterial septic arthritis. The nanoplatform was developed by integrating the phototherapeutic agent CyI and small-sized Pt NPs into thermosensitive liposomes, with modification of maltohexose on the liposome surface. In vitro and in vivo studies showed that MCPL could specifically target bacterial cell membranes and be thermally activated to catalyti",,,auto_pubmed,scipeerai_collector_v1,pmid:39986475
SPB-0054,10.31662/jmaj.2024-0437,"Retracted: Chronic Epipharyngitis Treated with Epipharyngeal Abrasion Therapy: Symptoms, Diagnosis, Pathogenesis, and Treatment Outcomes.","Harabuchi Yasuaki, Kumai Takumi, Nishi Kensuke, Tanaka Ayaki, Hotta Osamu, et al.",2025,JMA journal,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Chronic epipharyngitis is associated with a wide variety of symptoms, including local symptoms such as postnasal drip, sore throat, lump sensation of the pharynx, headache, chronic cough, nasal obstruction, tinnitus/ear fullness, chronic phlegm and dysphonia due to inflammation of the epipharynx, functional somatic symptoms such as chronic fatigue, dizziness, insomnia, brain fog, abdominal discomfort, and depression caused by dysfunction of the hypothalamus-limbic system via disturbances of vagal response and cerebrospinal fluid outflow, and distant organ symptoms such as immunoglobulin A nephropathy and palmoplantar pustulosis caused by the epipharyngeal lymphoid tissue as an etiologic organ. In the past, chronic inflammation in the epipharynx was difficult to prove by gross findings, now, direct observation of the epipharyngeal inflammation by endoscopy has become easier for the diagnosis. For the treatment of chronic epipharyngitis, epipharyngeal abrasive therapy (EAT), epipharyngea",,,auto_pubmed,scipeerai_collector_v1,pmid:40416015
SPB-0055,10.1016/j.eurox.2025.100381,Could blastocysts derived from abnormal fertilized zygotes be used? A systematic review and meta-analysis.,"Wu Yiqing, Xue Jinglei, Tu Mixue, Liu Yifeng, Zhang Dan",2025,European journal of obstetrics & gynecology and reproductive biology: X,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Current guidelines advise against using embryos derived from mono-pronuclei (1PN) or non-pronuclei (0PN) zygotes for clinical purposes. Nevertheless, recent studies have demonstrated that 1PN and 0PN zygotes can lead to healthy births. This study aimed to investigate the pregnancy outcomes of 1PN and 0PN blastocysts. PubMed, EMBASE, Web of Science and Cochrane databases were searched up to 14 March 2024. Eligible studies enrolled participants transferring 0PN or 1PN blastocysts, with two pronuclei (2PN) blastocysts used as the control. Clinical pregnancy rate, miscarriage rate and live birth rate were the main outcomes. The results were presented as odds ratios (OR) with 95 % confidence intervals (CI) using random-effect models with the Mantel-Haenszel method. Additionally, a stratified analysis was conducted based on the type of fertilization. The Newcastle-Ottawa scale (NOS) was used to evaluate the quality of the included studies. In total, 270 articles were identified, with 16 ulti",,,auto_pubmed,scipeerai_collector_v1,pmid:40206393
SPB-0056,10.7759/cureus.78137,Role of Statins in Reducing Cardiovascular Mortality: A Systematic Review of Long-Term Outcomes.,"Seth Bipasha, Okello David, Saad Ullah Syed, Yousaf Rabia, Alfalasi Shaikha B, et al.",2025,Cureus,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Cardiovascular diseases (CVDs) remain the leading cause of mortality worldwide, highlighting the critical need for effective preventive therapies. Statins, or HMG-CoA reductase inhibitors, are widely prescribed for their ability to lower low-density lipoprotein (LDL) cholesterol and reduce CV risk. This systematic review evaluates the long-term impact of statins on CV and all-cause mortality across diverse populations, including those with chronic kidney disease, chronic heart failure, and other comorbid conditions. A comprehensive search of major databases identified randomized controlled trials and large observational cohort studies with follow-up periods exceeding one year. Findings demonstrated significant reductions in CV mortality (hazard ratio (HR) range: 0.38-0.76) and all-cause mortality (HR range: 0.55-0.80) with statin therapy, particularly among high-risk groups, such as individuals with elevated LDL-C and moderate chronic kidney disease. Additional benefits were observed i",,,auto_pubmed,scipeerai_collector_v1,pmid:40018472
SPB-0057,10.3389/fendo.2025.1634580,From molecular mechanism to plant intervention: the bidirectional regulation of inflammation and oxidative stress in bone aging.,"Li Qi, Zhao Xiumei, Wang Anning, Hang Tingting, Zhao Jianpeng, et al.",2025,Frontiers in endocrinology,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"This article systematically elaborates the central role of inflammatory response and oxidative stress in osteoporosis (OP) and cartilage injury, and reveals the molecular mechanism by which the two damage bone homeostasis through NF-κB, RANKL and other signaling pathways. Studies have shown that plant natural products (such as hesperidin, curcumin, Epimedin B, etc.) can improve bone metabolism imbalance and delay the process of bone aging by regulating inflammatory factors (TNF-α, IL-1β) and antioxidant pathways (Nrf2/HO-1). Osteoporosis and cartilage damage promote each other to form a vicious cycle, and the intervention of plant active ingredients can target this common pathological process. Based on the current evidence, the strategy of combining anti-inflammation, anti-oxidation and mechanical regulation may provide a new direction for the prevention and treatment of bone aging-related diseases.",,,auto_pubmed,scipeerai_collector_v1,pmid:40704144
SPB-0058,10.1007/s11695-025-07998-z,Postoperative Nausea and Vomiting After Metabolic Bariatric Surgery: a Comprehensive Review.,"Jumaev Nozim, Teshaev Oktyabr, Rajapov Azamat, Lim Irina",2025,Obesity surgery,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Metabolic bariatric surgery (MBS) has become an increasingly common treatment for morbid obesity and its comorbidities. Despite significant advances in surgical techniques and anesthesiological management, postoperative nausea and vomiting (PONV) remain frequent complications that significantly affect patient recovery. This review examines the epidemiology, pathophysiological mechanisms, risk factors, clinical features, prevention strategies, and treatment approaches for PONV in patients undergoing metabolic bariatric surgery. A systematic search was conducted in Cochrane Library, PubMed, and MEDLINE databases for relevant literature published between 2000 and 2024. Keywords included ""metabolic bariatric surgery,"" ""postoperative nausea and vomiting,"" ""PONV,"" ""laparoscopic gastric bypass,"" ""sleeve gastrectomy,"" ""PONV prevention,"" and ""PONV treatment."" Randomized controlled trials, prospective and retrospective cohort studies, systematic reviews, and meta-analyses were included. The inci",,,auto_pubmed,scipeerai_collector_v1,pmid:40531283
SPB-0059,10.1016/j.cellsig.2025.111860,WITHDRAWN: LINC01614 enhances neural invasion and gastric cancer progression by stabilizing VCAM1 and activating the AKT/mTOR pathway.,"Liu Yujing, Li Qian, Wu Yongyou, Tang Hongjie, Zou Chen, et al.",2025,Cellular signalling,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,This article has been withdrawn at the request of the author(s) and/or editor due to an error in the publishing process. The Publisher apologizes for any inconvenience this may cause. The full Elsevier Policy on Article Withdrawal can be found at https://www.elsevier.com/about/policies-and-standards/article-withdrawal.,,,auto_pubmed,scipeerai_collector_v1,pmid:40349810
SPB-0060,10.1038/s41598-025-95865-3,Reducing PKCδ inhibits tumor growth through growth hormone by inhibiting PKA/CREB/ERK signaling pathway in pituitary adenoma.,"Chen Xi, Mao Jianyao, Zhou Liwei, Jiang Weichao, Li Zhangyu, et al.",2025,Scientific reports,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Patients with growth hormone-secreting pituitary adenoma (GHPA) often fail to exhibit the molecular signatures typically associated with tumorigenesis. This study investigates the role of protein kinase C delta (PKCδ) in modulating cell apoptosis, migration, invasion, and tumor growth in pituitary adenoma. We assessed the activation of the PKA/CREB/ERK signaling pathway and cell apoptosis through RT-qPCR and western blot analysis. Wound-healing and transwell assays were employed to evaluate cell migration and invasion. Combined treatment with rottlerin and phorbol 12-myristate 13-acetate (PMA) reversed the inhibition of the PKA/CREB/ERK signaling pathway, downregulated cell apoptosis, and reduced growth hormone secretion in GH3 cells. A decrease in the level of PKCδ also inhibited the PKA/CREB/ERK signaling pathway, reduced cell apoptosis, and suppressed the secretion of growth hormone. Notably, growth hormone reversed the decline in cell migration and invasion following PKCδ siRNA tre",,,auto_pubmed,scipeerai_collector_v1,pmid:40181069
SPB-0061,10.1038/s41598-025-00222-z,"Novel prognostic biomarkers in small cell lung cancer reveal mutational signatures, genomic mutations, and immune implications.","Li Yuting, Song Chen, Wang Haijun, Di Wenyu, Chen Yangyang, et al.",2025,Scientific reports,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"Small cell lung cancer (SCLC) is a highly malignant lung cancer subtype with a dismal prognosis and limited treatment options. This study aimed to identify new prognostic molecular biomarkers for SCLC and explore their immune-related implications for treatment strategies. We analyzed 200 SCLC samples via whole-exome sequencing (WES) and 313 samples by targeted sequencing. A smoking-related SBS4 mutational signature was linked to poorer prognosis and lower tumor mutational burden (TMB), while the APOBEC-mediated SBS13 signature was associated with better prognosis and higher TMB. We identified a molecular subtype with the worst outcomes and lowest TMB in both cohorts. Among 38 high-frequency mutated genes associated with SCLC prognosis, only UNC13A mutations were beneficial. Patients with UNC13A mutations had favorable immune infiltration and tumor immunogenicity. Additionally, TP53 splice site mutations were related to the worst survival outcomes. In conclusion, we discovered new molec",,,auto_pubmed,scipeerai_collector_v1,pmid:40320401
SPB-0062,10.2147/IJGM.S523428,Effective Doses of Oliceridine Combined with Propofol for Painless Hysteroscopy: A Prospective Dose-Finding Study.,"Gao Liangliang, Tan Aiping, Wang Zehui, Wei Lei, Wang Xingshuang",2025,International journal of general medicine,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"The combination of oliceridine with propofol represents a new option for complete intravenous anesthesia in painless hysteroscopy. The purpose of this study was to determine the 95% effective dose (ED95) and the median effective dose (ED50) of oliceridine when combined with propofol for painless hysteroscopy. A total of 29 patients, aged between 18 and 60 years and classified as American Society of Anesthesiologists (ASA) I-II, were initially recruited for hysteroscopy. Subsequently, 26 of these patients were included in the final analysis. Before surgery, an intravenous dose of 0.02 mg/kg oliceridine, with a dose gradient of 0.002 mg/kg, was administered using Dixon's up-and-down method. Two minutes later, 2 mg/kg of propofol was administered. The oliceridine dosage for the following patient was increased by 0.002 mg/kg if the hysteroscopy failed (defined as poor cervical dilatation, problematic hysteroscopic placement, or a Ramsay Sedation Scale (RSS) score < 5 or any movement and fr",,,auto_pubmed,scipeerai_collector_v1,pmid:40421110
SPB-0063,10.3389/fendo.2025.1606753,Meta-analysis of the synergistic effect of traditional Chinese medicine compounds combined with conventional Western medicine in the treatment of osteoporosis.,"Jin Huan, Huang Cai, Zhang Yan, Dong Ying, Xiong Qi, et al.",2025,Frontiers in endocrinology,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"As a global public health problem, osteoporosis (OP) urgently requires better treatment strategies. This study systematically evaluated the synergistic effect of traditional Chinese medicine (TCM) compounds combined with conventional Western medicine (such as bisphosphonates and calcium) compared to Western medicine alone in the treatment of OP through a meta-analysis. Based on Preferred Reporting Items for Systematic Reviews and Meta-Analyses and the Measurement Tool for Systematic Review Assessment guidelines, databases such as PubMed and Embase were systematically searched (as of March 2025), and 13 randomized controlled trials (RCTs), involving a total of 2,403 patients, were included. The integrated Chinese and Western medicine group showed significantly higher lumbar and femoral neck Bone mineral density (BMD) growth rates than the control group, alongside reduced pain visual analogue scale (VAS) scores. Mechanistically, the combination therapy synergistically modulated bone turn",,,auto_pubmed,scipeerai_collector_v1,pmid:40510481
SPB-0064,10.1167/tvst.14.7.20,Effects of Chinese Acupoint Eye Exercise on Ocular Biological Parameters.,"Liu Yang, Li Wenjing, Li Lufan, Ren Yaoyao, Jiang Bin, et al.",2025,Translational vision science & technology,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"This study aims to explore the effects of Chinese acupoint eye exercises on ocular vascular parameters and to understand its role in modulating blood flow dynamics after near-vision tasks. Fifty-five participants (110 eyes) from September through November 2023 randomized to four groups: the standard Chinese acupoint eye exercise group (SCAEE), sham acupoint eye exercise group (SAEE), simply eye closure group, and simply distance looking group (SDL). Ocular parameters, including retinal and choroidal thickness, perfusion area, and vessel density, were measured using Swept-source Optical Coherence Tomography. The impact of these exercises was evaluated through paired samples t-tests. All groups experienced an overall increase in retinal thickness, except for the SDL group. Significant thickening of the retinal nerve fiber layer was observed in SCAEE group, and SDL group. However, the outer retina layer showed the most significant thinning in SDL group. The perfusion area displayed a decr",,,auto_pubmed,scipeerai_collector_v1,pmid:40704879
SPB-0065,10.1016/j.jbspin.2025.105915,WITHDRAWN: Weighing in on obesity and psoriatic arthritis - Time to move beyond association to robust randomised trials.,"Siebert Stefan, Sattar Naveed, Ferguson Lyn D",2025,Joint bone spine,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,"The Publisher regrets that this article is an accidental duplication of an article that has already been published, https://doi.org/10.1016/j.jbspin.2025.105904. The duplicate article has therefore been withdrawn. The full Elsevier Policy on Article Withdrawal can be found at https://www.elsevier.com/about/policies-and-standards/article-withdrawal.",,,auto_pubmed,scipeerai_collector_v1,pmid:40316200
SPB-0066,10.1016/j.virs.2025.04.002,WITHDRAWN: Comparative metatranscriptome analysis in gut reveals insignificant host or microbiota changes in SARS-related coronavirus naturally infected bats.,"Wang Qi, Mei Shi-Qiang, Dong Tian-Yi, Su Jia, Pan Yuan-Fei, et al.",2025,Virologica Sinica,pubmed_retracted,CONFIRMED_FRAUD,1,0.7,FAB-01,,Retraction notice found in PubMed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,The publisher regrets that this article has withdrawn. The full Elsevier Policy on Article Withdrawal can be found athttps://www.elsevier.com/about/policies-and-standards/article-withdrawal.,,,auto_pubmed,scipeerai_collector_v1,pmid:40204156
